2000 100000
1951 923 523
981 587 362
1857 303 617
1791 645 577
855 115 68
129 1959 41
799 997 638
1543 373 170
1586 528 720
1424 522 259
142 1705 23
1486 431 611
755 195 615
1205 772 915
1878 674 435
1093 1520 209
1344 657 140
540 1187 309
110 1705 903
1329 1715 507
160 1568 52
913 332 84
466 619 110
1307 924 27
1140 918 459
151 786 268
1032 594 857
567 771 838
147 1293 468
28 920 816
4 1945 181
597 485 638
1941 1766 131
1307 152 36
1052 1848 58
1020 1906 546
793 933 466
543 1991 914
1826 286 368
1901 710 104
1394 819 478
1898 983 105
1832 1490 994
1718 612 340
677 1093 873
680 878 43
1500 1736 93
572 1909 216
928 39 76
1392 1287 332
28 712 78
1726 318 499
1072 1154 480
945 521 165
1885 304 385
1366 1178 67
288 209 672
681 1912 946
683 1452 814
437 1890 762
34 603 163
563 645 577
833 446 568
656 925 398
513 1373 840
1690 425 17
790 1776 326
1148 1342 144
1709 110 127
1667 895 729
974 1726 603
669 964 818
207 309 548
1593 1347 291
1903 321 498
786 120 103
1990 785 904
662 177 747
919 1233 229
428 1868 996
960 794 112
747 342 559
801 615 748
357 1386 205
635 1111 24
895 1888 268
994 1765 510
529 581 745
486 482 683
344 597 372
571 63 416
1269 106 355
791 1167 640
516 1349 647
1408 640 393
100 1071 218
597 172 14
33 1111 497
699 346 536
877 865 30
988 1172 920
541 1377 680
1646 1274 593
38 1348 668
1265 841 545
1408 13 181
346 1735 59
1104 1054 589
162 392 735
1577 930 641
1562 1628 113
640 111 930
1369 950 548
127 1121 830
395 851 99
1814 778 510
530 319 212
530 922 237
1883 428 636
839 266 794
1523 1611 767
230 478 382
36 784 11
1221 88 360
1065 47 455
486 567 779
238 923 402
808 1029 92
879 40 896
815 1624 14
330 1230 812
1297 1740 70
640 1514 910
1972 819 910
1622 925 298
1710 1330 282
284 1274 323
1722 1338 975
476 562 666
1706 1772 710
506 969 768
1308 1767 874
1260 1437 763
1519 1926 426
1626 214 27
1708 1146 724
1922 13 151
1855 32 969
1224 420 47
246 655 252
1955 1042 140
1114 501 503
982 785 395
538 146 692
910 712 119
665 1338 883
1321 651 391
1288 1496 994
1735 1732 552
44 1079 283
637 865 52
957 1746 466
1209 868 79
666 1510 144
927 50 918
1458 1381 97
336 1627 173
1084 812 332
754 420 566
160 77 548
1055 598 714
362 1527 606
564 1880 83
1113 1842 78
1685 1212 312
1434 1454 220
1960 937 959
746 1604 810
1349 1563 627
1482 218 338
431 145 500
1427 1273 387
996 870 264
855 670 905
205 452 294
1316 789 360
1307 1773 531
317 1036 487
268 985 160
505 1781 467
91 404 829
732 1522 607
1424 859 503
89 321 80
1596 214 443
1984 1661 734
417 1788 308
1152 1108 589
970 1801 751
644 677 164
1677 1572 368
1708 465 84
1129 357 600
1524 565 726
531 1166 653
1306 1643 981
1687 377 26
504 1244 596
337 1304 951
459 390 208
785 1212 683
1865 488 508
663 823 427
99 71 258
910 1502 852
1814 203 19
1578 1164 563
1227 781 59
1839 458 235
664 1842 480
825 1995 342
1950 301 218
67 1503 718
288 71 743
1302 1879 955
840 1733 320
137 1546 497
832 1509 20
158 133 115
660 1729 168
975 407 16
933 1476 229
1824 84 577
1827 889 91
1214 974 198
146 1868 904
599 925 13
1995 660 325
432 1926 565
1896 257 215
515 247 296
1378 1117 676
1796 735 827
663 775 857
1393 1391 250
1501 1356 356
588 673 540
1450 769 520
480 835 455
309 1116 390
119 675 599
554 167 397
428 372 767
1234 1171 761
69 247 774
606 67 536
285 1602 279
494 290 630
869 265 904
1510 571 937
1421 756 627
1864 381 271
1793 1776 497
707 86 998
1588 1426 651
600 216 826
593 287 357
1003 1258 712
551 1073 518
1597 1685 309
1772 1908 673
1857 819 341
953 551 898
541 1631 666
1418 2 695
1659 1251 410
170 233 168
1172 1833 981
1857 159 156
378 1763 616
1866 550 336
1606 1050 451
1458 1193 213
43 1742 492
102 361 393
1769 892 644
463 1419 462
418 1611 679
1856 305 546
1263 1037 435
458 1350 663
457 910 452
243 1631 340
991 1953 197
1472 1423 938
1568 1566 286
1614 1915 858
1238 571 690
1117 1473 354
1896 1169 265
531 1460 251
1187 581 102
138 1291 895
543 127 638
253 1543 569
1868 72 31
765 720 849
695 24 73
764 716 18
989 1528 227
573 1964 177
984 1865 383
860 1038 482
1936 669 690
261 595 805
413 1152 540
500 443 537
982 899 859
1273 41 192
738 1307 813
1946 1227 921
152 1316 626
256 447 451
1049 44 77
66 1314 943
1745 606 789
1441 1373 906
690 465 483
1773 99 250
1514 1903 227
665 1207 110
1401 1037 213
1358 826 504
4 770 29
1587 1499 214
1691 1818 294
1392 1235 882
1042 461 121
770 1655 832
1556 1647 482
836 634 207
813 1086 35
1058 1349 724
337 356 421
1265 1343 383
1000 938 228
1734 1160 910
683 1776 656
146 1325 808
1714 1628 402
1788 1759 54
495 205 201
1601 377 725
425 759 825
1602 1425 721
525 1523 939
806 1450 368
1157 1496 608
1562 762 309
846 1058 684
70 1680 824
770 1018 748
1933 1791 189
550 678 658
178 1633 667
1768 1353 814
1092 670 545
380 1969 731
909 236 428
473 325 112
252 756 435
803 1259 816
1795 1113 325
442 902 341
965 1761 785
722 1145 761
1214 291 362
862 1983 319
1796 1054 845
1533 578 589
1479 1478 863
544 10 102
716 861 615
176 900 223
1475 1876 679
1347 156 194
619 479 867
1009 283 746
1721 1043 354
432 1108 323
1364 1179 785
1640 91 245
1885 1027 105
377 237 464
1452 1685 521
501 349 459
1647 1514 514
1329 1142 893
920 1948 986
479 1847 377
720 1967 657
886 919 789
1119 1070 335
1068 158 218
1838 1516 515
185 798 234
1143 178 861
916 1466 26
860 291 963
1550 1215 688
84 1988 610
804 1690 840
1469 1840 814
1853 83 810
1723 1864 130
1137 1922 488
359 900 154
1710 304 700
728 1948 950
1598 463 691
154 1782 50
1840 917 100
671 1932 167
1145 325 410
995 1550 478
1741 1134 241
1583 789 689
721 488 232
1388 1357 292
1189 614 544
95 743 646
1427 1059 389
1214 404 699
65 269 572
510 316 534
110 1492 641
583 382 138
155 673 173
1056 1518 536
1743 761 672
1573 1337 795
262 1141 684
1139 1411 445
226 843 320
482 1565 259
1686 209 52
1719 542 654
1169 496 495
428 1008 939
684 1970 817
713 315 588
991 993 957
752 1773 847
1236 1137 470
566 325 608
531 796 712
43 711 212
1688 1163 712
123 499 648
1794 87 865
677 846 803
435 705 426
288 884 53
341 1562 772
1531 731 869
1567 1104 178
150 114 726
1472 609 455
1113 379 887
1890 891 435
507 605 868
272 1481 387
1805 1714 847
524 950 898
764 485 288
1393 1966 529
1034 550 58
415 677 761
535 1960 26
1268 1510 225
1521 1136 201
1998 1486 517
893 1000 365
742 1698 682
1049 1580 605
1792 1697 314
538 56 327
240 1662 580
1468 1765 506
973 1883 504
302 347 640
1968 1708 905
1886 553 376
611 279 761
577 708 757
790 691 316
1296 1316 657
60 348 545
259 1619 609
365 1585 464
582 564 595
775 1817 907
1351 308 844
71 1147 177
1518 519 845
408 784 558
1538 642 460
921 1156 35
986 1280 482
1537 1641 953
978 592 143
1150 1994 153
1804 670 873
24 395 502
1729 1692 55
812 676 721
119 1015 276
1523 352 433
1878 1603 789
1056 864 680
998 1029 234
527 509 401
1857 1638 757
1950 1255 216
1396 1628 508
1255 805 459
581 1953 41
373 1935 238
896 1791 779
1482 236 814
1245 769 615
347 1967 887
1970 374 671
291 615 37
159 378 425
1190 1176 17
1890 455 579
1441 873 446
1419 577 508
823 1046 292
1250 383 450
522 1644 695
318 747 121
1718 813 994
355 616 949
898 794 274
700 150 320
861 1438 592
727 983 750
537 1141 622
1069 1370 600
11 1533 391
443 1310 471
3 1169 934
1660 1749 37
942 704 94
1373 1407 429
1253 818 528
886 1056 605
1434 1682 535
1322 1934 811
1817 820 87
368 205 150
1599 656 484
934 829 874
1695 1353 376
1987 885 326
582 287 921
727 443 53
1531 924 393
714 1663 49
701 760 347
1821 1487 704
1384 293 456
1949 52 514
1440 1259 655
840 1546 558
441 410 314
1980 1502 935
1937 1063 710
1377 906 208
735 952 36
1107 1742 586
1425 385 416
1624 234 843
284 698 145
294 776 653
1625 1779 438
982 594 821
938 859 334
1792 1950 682
1501 44 376
1358 16 245
317 1283 483
1516 375 608
32 764 502
1277 186 683
912 1930 912
1899 1709 591
261 1510 21
432 973 319
1855 1155 652
1101 244 479
1400 850 459
76 1727 352
436 243 129
1794 1228 504
1631 990 534
983 308 573
323 1930 185
1942 224 499
1381 50 918
554 894 61
1406 485 814
1211 996 299
214 1890 836
1896 296 910
1894 736 217
263 1967 936
1125 133 718
1661 160 305
1760 641 739
987 1538 525
80 626 209
871 233 759
308 1267 904
1966 843 551
976 376 424
401 1223 683
1583 1689 459
946 1288 266
1137 1124 178
1029 903 394
543 1803 430
1354 625 338
1952 113 364
527 1468 589
1842 848 870
122 1559 928
1317 1026 318
375 838 513
423 1041 695
1850 379 51
1286 678 206
1089 60 348
1639 867 815
1380 918 863
1681 975 76
1735 1495 771
284 1477 115
261 646 170
1589 596 541
1321 269 774
307 1873 625
1859 203 447
1455 1074 709
1105 443 523
412 1613 938
654 851 371
1046 1570 701
560 1103 479
1245 1644 828
1583 862 250
617 1427 888
291 853 183
1106 1536 727
1246 896 650
332 1464 459
1376 1357 854
1769 1654 69
1465 1343 151
1206 533 339
645 45 89
245 1539 851
1230 1691 287
710 54 91
1761 119 805
868 466 248
1219 402 836
445 110 796
1717 1575 879
711 1669 864
178 765 56
446 1961 749
1274 1749 582
1170 445 803
1268 272 641
1520 1360 467
13 1878 554
440 1470 744
1359 1410 294
1442 940 460
281 315 393
1803 767 218
1770 348 144
676 1021 84
1577 544 647
822 1331 202
560 1290 449
6 739 717
367 1210 297
1995 1600 819
1334 112 28
409 1463 816
910 453 600
111 1961 703
1095 1811 744
892 1865 234
904 1204 441
1950 238 435
70 631 524
1390 1096 622
979 179 287
1142 805 777
759 442 493
1109 323 127
1405 1939 193
45 244 924
850 1159 155
310 710 841
1944 88 422
1664 1666 504
51 110 553
1686 1613 677
1106 669 223
1142 1853 29
737 913 592
87 1695 519
1666 1211 360
967 942 324
500 1303 291
431 116 484
666 627 108
120 735 530
708 1703 896
388 1758 837
69 466 382
1052 94 484
488 940 869
1824 1671 789
688 1286 500
112 1404 660
355 1076 31
63 1940 908
800 192 579
905 571 772
758 324 295
143 1356 333
135 793 128
1056 670 145
478 1992 33
1616 1456 789
850 378 70
1980 189 549
1040 1232 939
306 224 565
1818 884 329
125 1318 847
821 38 320
1939 1322 797
1848 834 509
1456 615 945
1373 1562 151
215 1501 230
25 1674 454
360 1166 473
182 741 297
1495 1998 771
1610 1352 961
820 627 238
1403 475 110
625 869 142
30 1178 141
1817 453 855
894 555 45
1754 678 496
1258 18 543
38 788 290
905 1997 36
1731 227 404
1755 1227 440
1879 1464 742
1360 1618 246
1672 584 928
1123 115 533
318 650 952
346 1460 250
1595 1475 364
1106 1354 611
1798 1103 388
1889 52 674
304 310 817
950 834 363
249 108 458
1132 1918 635
936 1136 810
351 918 913
1513 1458 276
69 876 749
431 322 869
1822 615 942
579 1726 783
73 1580 801
771 1431 98
570 181 969
1570 633 752
1810 189 229
377 1837 308
315 1392 525
1441 932 798
1757 1802 795
1444 1295 665
1952 150 145
1180 1528 732
1674 1507 951
237 555 464
742 1640 211
487 1984 853
1869 761 490
1973 1978 119
1456 1876 636
1240 1818 66
1670 1852 982
1076 72 933
1292 653 591
1406 1832 397
1934 1900 322
1633 316 822
106 1191 61
242 948 824
1238 994 720
779 1002 426
374 508 279
645 1013 742
982 1670 46
749 1817 915
773 1417 428
1558 1495 479
1167 1410 247
599 690 831
257 622 729
1688 1964 855
1591 9 140
1735 131 938
1608 1582 253
361 1437 600
506 261 378
1101 1419 779
189 680 414
207 1103 600
228 1039 702
662 937 226
1286 1036 801
92 1802 818
1340 1506 720
540 1196 311
399 1974 197
1412 463 137
1933 7 170
1778 1914 72
1646 261 635
1872 1409 953
715 873 33
1437 1318 268
1058 1201 391
50 1091 401
1791 1932 488
1246 1771 712
548 1911 947
1806 1756 811
390 1989 484
1951 815 379
101 213 165
149 1706 679
764 79 969
1572 219 674
1889 34 275
1891 436 939
222 1694 368
1793 830 183
1874 1982 319
776 362 481
877 580 759
1048 81 129
1510 1829 869
1906 746 32
1940 13 210
1698 1994 817
1902 1020 977
1941 735 199
900 1089 232
1058 418 791
1645 1119 52
1827 158 956
203 817 717
1362 998 197
52 959 863
899 936 800
424 1333 250
1524 1678 905
1363 1515 715
348 242 827
964 1964 317
651 136 343
695 150 442
507 1790 70
1852 837 789
1017 438 135
960 473 262
1619 1962 373
995 115 864
1016 1129 653
807 536 651
1851 1957 324
305 1370 448
1165 1973 415
975 140 446
1597 430 473
1344 927 472
500 405 664
393 1789 337
724 1893 496
337 987 806
1148 862 585
452 984 401
437 568 246
1674 860 390
132 703 274
414 657 771
683 911 623
669 24 827
787 1621 415
1575 310 322
1978 1821 637
1087 1730 712
831 177 551
1559 200 164
113 1285 452
525 1755 48
719 948 165
982 1228 998
1387 26 661
1673 486 206
1609 1155 238
398 232 284
1102 1730 301
258 1479 460
1379 1593 447
1651 291 226
785 15 796
1012 1595 783
1727 289 582
1220 1310 441
1839 821 40
797 323 589
1760 1043 701
1939 1369 335
1934 802 463
1104 1011 88
1684 1265 38
1912 246 827
1027 1028 49
1611 1835 975
1454 1600 438
95 124 668
112 62 143
1916 487 719
729 1761 14
691 97 807
897 1618 609
333 1955 688
1936 1642 444
1105 13 461
1278 1796 396
759 1282 734
1527 1844 694
898 370 768
1243 1680 425
1688 593 711
667 986 864
498 823 832
216 862 33
1284 1486 851
578 599 358
1255 274 575
1516 665 344
734 426 811
704 265 665
1050 1178 665
1062 1532 280
352 475 761
767 1944 567
739 865 916
1692 1498 542
939 1678 683
781 674 357
395 986 350
421 1755 253
1664 884 259
1913 554 764
581 1494 41
38 906 245
1136 1155 797
1722 99 203
1069 173 913
112 975 37
1095 1903 592
1595 327 972
1211 1287 732
208 598 584
919 176 701
206 1227 612
984 390 616
1201 889 225
1873 764 65
1239 823 875
1009 876 830
1010 1218 208
905 379 704
1412 216 749
528 1038 508
565 1915 90
184 506 476
871 769 507
983 1712 282
810 1963 478
609 1193 442
1129 1760 960
497 956 687
1620 1543 631
482 600 808
1972 1630 883
1920 1511 612
519 1626 653
695 919 14
525 704 127
855 228 794
1519 1144 737
323 1361 669
270 852 141
864 773 684
1610 1899 86
176 1918 213
1149 1031 57
1094 653 34
743 1416 341
890 720 617
1164 1730 437
57 555 475
1959 1502 712
715 424 504
1308 567 357
769 363 482
1230 1515 387
982 866 86
589 1108 934
1672 626 285
1026 1323 297
1783 1631 180
728 381 806
502 550 887
1391 1501 607
1158 1296 840
1501 82 994
1099 1531 667
747 1771 244
1893 1853 648
123 79 48
1262 1599 658
1706 1339 597
0 672 559
1405 68 993
212 1641 838
1312 1936 591
1937 917 416
1506 1260 833
313 858 391
432 1312 604
752 580 217
1604 461 415
1903 830 701
1739 1685 861
630 16 504
862 168 277
1479 649 432
356 1469 16
24 1907 485
1861 606 472
764 1551 806
547 811 701
1448 351 417
1711 300 571
830 1641 537
443 1147 437
1412 649 108
1218 1630 800
1061 1664 44
1150 1966 790
855 692 158
951 1770 543
926 774 961
1686 1183 626
1408 515 97
1893 131 27
36 1230 908
1679 738 52
1104 1866 450
1816 1183 738
414 1821 38
329 279 712
273 1275 163
590 447 608
1112 1446 670
549 1611 313
292 1335 883
39 1369 869
1650 639 409
1322 663 781
1347 724 403
1815 1856 614
1745 1731 240
1530 979 752
547 1691 394
792 559 130
1253 1659 147
1244 625 338
1255 598 251
610 1459 171
1917 873 816
1279 1800 695
358 1659 996
1771 119 861
331 128 427
829 847 35
84 307 417
1841 263 417
1445 960 383
1428 1207 189
795 764 142
891 806 338
472 719 479
1088 137 815
1011 803 700
1445 465 272
621 1711 168
521 1299 328
1134 1120 858
1350 1145 461
986 1894 832
696 288 436
1545 1370 127
1782 1293 137
555 774 26
1358 1648 404
256 153 566
686 730 754
1754 1013 137
450 487 392
975 1477 329
1385 1481 991
1342 1154 208
549 1530 475
1058 1193 538
105 379 118
597 1656 469
1792 1805 381
1953 1207 886
918 735 847
1879 1445 624
291 814 940
32 802 448
1055 1332 347
1180 597 521
707 1502 622
862 1335 85
1911 1064 293
1414 1031 739
1795 999 718
1155 414 342
942 652 74
1445 291 323
452 638 94
874 547 896
134 1088 701
1221 1748 61
696 708 103
514 1158 348
1744 735 16
71 1707 466
1020 207 640
462 7 447
937 115 129
840 1493 440
848 288 780
1865 1191 868
1933 61 923
742 130 364
1399 720 108
946 1751 934
1486 591 383
189 1250 255
1617 144 706
463 1626 570
193 908 723
1339 61 450
894 819 785
450 453 80
1114 1031 984
232 1120 119
484 651 988
1388 306 214
1439 658 984
1358 1138 105
650 1650 370
41 936 898
1618 226 794
1841 52 108
1174 1511 187
21 615 386
94 865 907
1923 1758 469
1341 1156 832
33 1977 720
1157 1727 223
1387 721 703
1383 313 128
1806 43 265
1225 1168 466
1501 1956 584
1467 1396 68
370 182 55
406 1951 729
1155 1113 720
1599 982 152
1575 1304 228
1323 1056 440
1665 1610 861
1673 113 306
1329 262 219
1619 305 200
867 578 973
519 641 87
1446 986 20
1860 668 977
420 1455 936
1024 1338 264
1872 446 684
137 1261 449
854 1026 329
1349 460 363
891 1635 768
294 156 151
779 357 871
677 1717 405
1982 86 337
585 1924 70
1242 861 838
940 965 192
1355 1382 375
49 1820 667
338 924 419
714 283 312
179 808 193
65 1434 827
114 1348 101
1064 710 566
640 1617 220
34 127 288
623 978 22
1190 1333 712
1314 1255 553
677 1315 113
808 487 714
614 1263 90
64 1490 409
951 800 529
1967 1511 612
1084 269 578
1083 1454 271
1900 539 258
1116 371 821
868 1086 655
679 933 170
127 1261 539
1464 805 992
1912 1127 999
1416 1579 986
1751 1780 252
32 1861 60
1481 1004 356
1625 1046 225
1962 1686 520
675 379 963
189 1471 474
781 910 278
873 835 793
466 1582 775
1716 1570 855
549 445 844
1798 608 509
887 1290 517
1325 258 694
1030 438 494
141 662 200
1102 928 955
1587 521 11
1356 108 611
696 571 989
1442 755 258
1493 885 633
293 1911 257
571 883 166
796 1468 387
1682 1545 199
458 1295 844
230 906 169
287 552 895
1239 159 637
55 149 204
1322 1884 518
185 1947 213
1801 1763 748
1030 133 98
1683 1971 266
542 625 509
478 1622 893
800 168 695
244 66 275
757 666 881
558 889 608
1480 7 799
189 1403 434
862 961 456
967 703 125
1269 1759 913
1710 1348 458
1986 949 441
1580 648 736
601 1084 688
1779 501 452
456 941 140
1948 1917 916
1507 48 697
1647 52 596
1388 1770 431
114 7 429
713 826 335
903 224 359
1323 1263 774
1720 124 24
784 325 373
414 1134 134
1772 1546 834
545 253 235
1904 1077 323
215 1429 883
1010 795 292
414 671 448
1190 86 308
1053 1585 860
1120 1140 353
1352 1367 552
601 1260 624
1231 1025 293
563 803 406
424 1606 389
1128 1015 600
1300 155 336
1067 857 575
467 128 917
484 1102 231
1234 430 247
552 1661 986
1049 1961 67
1806 870 303
722 1488 366
1002 1321 342
1139 1349 660
1422 22 718
1064 1575 830
169 185 539
1823 1111 533
1762 940 124
1472 497 959
117 711 228
949 434 958
1238 594 799
1544 965 319
1416 1692 961
1058 76 248
942 1706 420
671 617 702
1329 1670 584
1430 1826 200
814 1949 993
860 826 88
1406 398 883
1770 1273 977
1399 554 645
1392 1205 409
25 1821 359
1197 1612 652
1241 1072 148
1867 290 973
113 1778 597
1679 542 794
1847 645 596
918 1307 559
1084 1065 104
1418 710 652
795 432 749
476 541 43
1389 1504 173
1045 1996 162
1826 392 540
332 523 916
590 357 424
695 1831 880
1802 802 715
1901 1873 87
1494 1695 68
784 539 389
795 495 630
33 1210 589
1699 195 585
1073 1200 975
890 1699 885
1330 158 839
1032 187 610
1849 1453 405
483 799 180
1027 528 405
301 1707 40
878 1130 298
1312 738 935
460 902 640
753 1334 505
866 817 235
1073 66 400
355 910 109
845 861 82
883 950 686
491 246 362
829 1495 962
209 842 379
1122 237 949
1759 895 46
1666 445 370
1485 72 286
1134 1246 465
230 950 628
1939 132 637
741 1036 850
240 1404 43
499 784 541
5 673 192
543 947 462
1556 616 292
726 821 745
1676 1737 415
893 675 590
1743 1940 379
606 1192 52
327 1439 864
900 141 650
1724 722 181
907 518 169
1006 556 898
711 1383 985
912 627 940
101 257 335
1322 232 384
679 1429 688
1990 1766 505
1981 1711 572
1663 1629 583
1299 30 899
442 561 158
1192 1340 436
1337 1801 312
428 648 942
137 1972 161
920 1709 604
957 1778 371
1261 720 20
24 879 308
1631 1478 680
121 75 666
1167 789 926
606 1690 884
1402 1389 701
150 1445 539
325 611 595
1304 791 203
1167 1190 771
1916 513 745
632 1987 819
62 774 724
1905 1470 428
1166 226 778
606 247 914
95 1744 215
1299 1173 70
1262 874 200
1439 616 10
1254 102 158
1480 1289 532
363 1084 955
537 604 641
182 807 422
234 1329 85
310 1341 814
1464 1118 707
838 38 996
482 1848 246
1436 385 990
655 795 919
254 100 93
726 191 236
