1000 75000
105 280 494
599 446 833
18 169 889
893 90 824
241 594 616
944 540 362
251 179 954
308 859 142
354 881 749
867 990 143
51 297 47
79 71 325
861 938 385
604 295 677
59 746 594
714 286 304
46 512 849
129 153 769
846 683 623
332 816 196
389 166 108
104 7 412
772 680 478
46 719 461
79 691 101
903 94 21
678 175 463
815 775 804
277 380 844
218 129 839
74 655 70
540 179 904
731 0 361
751 185 15
931 109 662
145 603 605
680 397 155
707 13 808
66 317 377
308 482 905
428 741 933
506 354 510
583 586 697
809 885 322
15 909 985
967 535 512
342 779 936
721 979 997
728 980 531
638 650 115
129 864 601
709 998 603
658 273 563
785 440 812
243 209 596
949 34 37
523 571 875
486 303 844
308 88 61
925 466 666
851 173 960
420 181 223
362 847 790
721 31 732
785 626 762
798 166 76
612 133 255
436 445 726
227 959 161
609 371 718
326 626 327
625 262 784
26 660 974
736 813 474
502 441 436
933 491 505
556 534 289
190 640 839
61 95 141
900 620 272
493 925 523
815 881 661
231 997 747
242 449 448
957 849 396
481 719 100
982 551 488
427 801 337
437 841 941
274 866 134
247 847 556
49 982 442
176 584 176
612 447 108
201 404 178
454 505 171
563 369 43
137 821 184
289 968 45
640 280 364
684 750 799
765 301 268
962 480 316
493 177 699
720 815 610
733 151 266
669 130 588
344 207 267
216 470 242
836 838 989
930 305 783
420 848 880
664 501 307
121 672 579
15 618 402
349 918 771
387 666 811
816 88 490
988 173 618
934 99 703
324 905 205
390 465 90
699 810 270
921 906 736
162 145 43
274 514 348
365 946 885
359 658 210
110 656 759
435 700 281
100 928 825
664 430 809
812 17 989
198 861 519
101 906 130
575 499 86
727 892 291
228 602 350
631 977 42
773 214 774
966 605 601
210 475 137
743 978 365
340 445 648
274 16 769
896 201 97
184 11 291
299 251 639
341 711 897
810 457 838
788 171 687
366 351 963
287 866 616
315 525 49
934 577 179
187 202 378
868 211 621
620 856 381
902 93 271
462 380 151
640 393 604
972 651 752
531 470 421
376 676 935
973 476 163
770 943 703
105 654 111
975 207 868
842 827 420
775 110 424
943 397 569
881 405 301
155 845 602
90 260 242
414 623 351
145 257 307
283 770 673
769 377 140
959 856 554
162 228 11
890 602 203
336 282 924
164 680 254
752 370 998
614 686 399
675 188 713
441 907 648
341 787 52
901 931 336
560 73 923
204 982 82
429 954 771
77 875 577
518 84 671
955 408 868
943 381 755
813 100 674
499 358 414
378 464 441
654 322 552
476 502 943
205 533 277
497 64 185
883 452 935
837 948 444
592 581 846
637 3 793
803 983 276
391 656 934
371 788 809
330 488 337
812 747 661
454 317 953
759 598 848
667 796 172
379 981 878
293 272 614
463 295 513
241 901 413
959 787 88
569 509 433
968 374 658
221 727 78
741 348 327
864 916 634
859 136 458
564 171 821
132 661 830
730 342 909
902 502 338
410 852 913
919 444 431
40 242 649
643 372 165
454 499 536
531 355 916
387 122 101
157 874 562
82 440 903
822 84 530
88 842 600
788 249 787
406 849 561
990 636 396
677 598 235
115 310 525
144 348 53
237 78 960
326 773 167
456 707 390
687 201 436
209 112 126
604 259 804
503 218 308
441 313 213
287 977 480
105 790 948
992 722 212
262 715 148
449 841 455
556 912 987
917 529 650
128 124 650
956 549 982
298 112 94
304 761 469
321 709 286
503 150 827
859 211 176
854 487 137
658 159 267
192 932 435
805 319 481
438 941 851
260 523 440
171 229 385
580 461 487
754 246 117
928 144 990
39 694 437
880 356 758
186 34 596
219 487 206
270 671 999
730 963 361
802 418 402
707 149 281
625 726 240
971 750 797
721 252 842
303 887 520
996 359 707
539 861 313
874 954 502
250 945 809
967 383 521
486 84 341
854 752 882
575 679 45
263 930 915
725 672 452
520 460 918
492 783 496
459 567 828
400 265 515
525 636 59
857 348 93
826 893 227
763 587 207
829 314 783
332 820 821
825 532 104
275 522 452
411 671 280
652 614 959
668 773 768
292 664 637
344 157 506
249 159 987
514 876 582
447 229 883
50 669 450
29 476 570
494 409 521
231 780 965
634 844 898
803 270 487
867 371 408
706 517 755
82 244 459
922 187 497
802 690 129
51 960 196
733 612 91
859 928 162
377 643 158
893 345 478
167 315 69
540 63 870
634 545 773
227 196 678
42 514 153
587 98 863
264 553 432
562 948 849
587 410 777
390 723 345
616 950 618
787 509 49
538 890 388
699 152 119
614 680 644
645 230 181
851 31 891
305 740 972
800 673 145
431 651 927
388 541 448
170 673 562
744 406 346
34 935 540
363 478 822
991 517 506
317 605 845
718 245 801
754 213 140
502 628 668
281 440 66
857 580 864
858 4 683
755 90 112
694 87 541
972 749 909
69 872 484
155 684 644
794 283 378
21 930 900
679 816 285
832 597 594
623 318 27
308 595 824
302 280 375
957 620 984
534 435 482
459 862 284
715 344 409
907 2 734
771 362 733
106 792 219
681 285 422
866 355 995
985 234 777
244 20 380
229 155 644
594 227 668
851 943 201
777 643 856
17 760 671
414 951 269
901 777 942
522 279 905
524 774 758
466 101 299
661 99 105
635 689 517
536 315 926
682 931 37
777 320 995
982 329 646
192 850 366
947 735 320
414 116 857
832 329 251
349 970 498
783 381 325
883 240 578
390 789 427
72 635 494
637 774 404
716 727 107
373 537 318
405 896 590
669 742 621
172 767 676
444 30 254
216 706 891
474 760 70
52 939 963
452 734 106
254 944 73
165 241 567
644 463 249
709 410 380
477 944 222
204 108 833
575 619 695
895 73 767
942 880 941
982 725 670
913 637 932
832 989 205
90 830 718
909 723 917
833 575 194
299 649 308
173 808 378
557 795 830
747 40 189
500 450 441
626 898 991
840 209 969
169 338 951
54 619 87
292 909 261
891 683 621
114 826 776
81 755 184
563 417 244
138 765 72
454 300 662
398 80 343
488 947 39
523 739 791
120 913 497
574 302 62
540 346 612
346 721 498
781 704 179
484 204 210
61 156 175
581 674 748
874 172 748
654 265 992
123 619 800
6 679 165
296 196 809
858 307 633
252 342 807
913 267 896
13 124 430
992 86 39
700 995 52
70 930 810
883 786 781
496 179 243
112 610 559
268 38 73
917 576 218
636 546 224
788 517 407
989 768 524
923 145 93
160 344 593
662 439 651
277 523 51
975 266 544
995 893 470
581 977 760
955 659 118
770 626 661
693 394 622
689 933 457
863 896 352
882 421 639
387 606 708
24 545 602
931 415 236
564 918 611
770 17 154
270 532 696
489 616 396
240 197 114
699 770 388
710 30 93
331 327 823
288 581 59
153 505 744
947 784 346
50 551 62
553 649 660
646 828 63
875 591 704
780 450 259
537 318 875
587 547 505
24 921 663
652 347 69
104 818 568
368 435 831
358 944 231
122 1 508
903 27 99
787 515 776
168 468 693
724 416 456
781 59 875
134 943 452
118 420 874
771 150 363
943 762 379
971 728 877
666 593 853
511 414 14
415 911 340
435 126 906
408 28 550
511 135 41
273 969 166
135 153 42
8 661 777
761 62 586
128 813 841
879 559 822
504 266 233
567 714 399
718 26 493
458 773 45
38 133 868
678 594 46
217 774 417
478 231 574
166 307 291
674 941 216
455 424 895
136 942 784
79 517 972
92 595 532
180 805 281
685 187 289
555 540 446
822 744 642
362 876 281
529 909 872
502 673 866
231 792 489
453 462 828
478 924 357
898 120 75
606 861 633
576 231 771
817 35 997
676 18 847
566 424 816
722 17 938
706 130 519
141 376 63
827 63 502
244 709 174
125 208 260
310 54 293
158 27 808
275 556 896
3 559 433
451 294 407
916 169 501
663 843 332
681 451 464
805 889 187
330 797 424
469 35 452
388 707 531
538 966 449
519 355 814
964 247 324
693 120 812
541 70 11
689 347 289
229 583 677
971 472 483
976 362 549
689 991 109
612 339 851
257 626 220
243 576 179
810 285 403
86 487 497
686 400 887
33 24 819
576 869 28
659 437 313
739 155 307
779 115 131
675 122 860
460 465 365
16 765 624
989 606 861
586 526 349
155 128 596
309 878 623
253 274 742
24 761 375
994 705 748
634 481 156
663 846 100
178 320 244
756 508 284
371 586 18
141 268 332
595 866 990
230 983 87
966 598 776
804 573 150
780 505 215
216 689 26
212 334 619
53 191 235
461 362 494
67 302 269
243 682 148
727 655 582
312 296 546
453 749 797
487 322 476
555 176 937
248 760 915
98 611 841
707 911 606
406 499 259
303 436 768
758 865 603
524 152 213
813 194 550
125 790 254
488 526 458
769 284 694
719 128 182
939 956 781
67 102 60
259 885 515
757 754 822
190 57 61
352 617 396
159 761 662
614 671 149
283 392 678
973 402 469
807 482 412
335 583 248
800 893 647
357 908 646
712 28 846
546 866 308
939 428 957
547 881 71
118 886 747
512 12 37
711 208 865
997 811 339
762 195 548
790 964 216
17 120 721
270 925 457
96 911 561
172 603 238
794 9 238
469 317 691
496 167 471
416 515 831
603 505 410
685 238 903
927 817 409
450 536 631
108 898 651
574 100 158
851 276 897
805 253 591
27 358 519
341 62 266
23 425 387
953 716 217
824 973 680
998 921 703
104 815 261
34 753 56
544 46 411
131 949 814
664 871 506
671 640 97
342 532 396
117 436 734
430 794 616
505 989 281
274 265 830
88 149 330
531 580 427
824 699 750
903 156 533
585 742 115
156 608 704
788 954 285
381 234 771
450 287 962
190 235 935
357 845 746
988 302 567
436 487 437
903 237 471
291 74 950
44 127 806
393 586 788
333 859 298
314 548 638
636 883 426
799 976 802
367 618 406
223 133 25
333 688 715
874 449 340
73 563 664
770 933 144
604 287 26
947 503 819
410 141 415
705 207 355
306 647 675
592 536 40
890 69 420
369 896 84
859 85 959
181 869 463
565 129 921
777 146 93
290 586 715
107 576 609
256 373 994
214 740 274
614 19 490
59 470 167
912 45 73
923 770 364
247 434 530
86 448 469
252 795 479
560 121 553
859 822 696
584 675 638
389 44 10
739 692 555
811 458 179
305 964 623
2 223 55
829 337 320
721 841 291
231 254 549
461 395 343
452 406 428
816 998 845
918 323 213
615 193 34
668 388 814
463 804 279
954 178 26
304 747 108
40 726 226
411 230 784
304 530 520
846 375 263
390 993 888
698 4 998
547 711 753
631 479 574
715 597 231
502 524 553
561 811 972
937 665 188
38 97 928
245 478 482
223 799 794
263 795 105
853 609 893
690 358 450
950 141 450
672 422 670
891 249 347
411 728 213
518 124 690
852 645 811
786 597 385
612 511 934
765 481 411
954 979 447
970 621 992
61 668 644
480 863 413
787 152 882
986 278 936
683 284 87
737 143 438
813 216 709
674 115 934
753 416 932
10 897 772
195 767 894
825 91 720
215 266 543
271 763 574
878 44 943
609 403 717
358 223 221
203 795 57
919 394 78
911 162 257
139 650 45
926 926 374
700 621 493
367 155 42
141 184 477
10 433 641
350 793 509
11 44 476
761 344 212
866 989 213
393 164 601
843 160 531
265 589 101
374 711 194
250 828 621
214 808 410
52 577 703
183 808 994
905 331 328
670 515 191
471 527 811
684 559 51
722 632 784
165 386 500
106 547 914
911 937 825
521 301 231
373 100 545
32 83 425
411 96 757
860 597 575
238 750 181
581 440 628
495 207 299
481 965 385
802 779 336
791 848 737
272 155 202
136 306 622
54 403 118
736 777 36
777 502 126
880 823 156
219 399 439
384 621 688
794 790 972
517 807 868
884 318 765
865 704 314
274 529 638
929 269 940
916 588 720
147 961 371
572 151 742
927 596 758
587 377 552
234 610 46
547 536 394
251 518 758
828 820 706
355 964 197
491 815 191
946 167 415
115 659 387
851 864 271
378 425 116
58 995 343
542 755 712
325 850 873
893 642 657
222 470 525
40 853 364
952 324 199
361 848 900
917 309 959
229 604 871
171 931 177
827 753 996
471 990 487
244 738 898
562 996 905
784 447 879
306 495 335
291 576 414
438 248 561
702 79 254
492 975 449
63 716 677
668 745 177
185 515 297
224 570 154
122 151 570
401 120 714
489 121 806
275 284 634
389 431 569
354 838 642
336 921 369
115 405 840
885 137 609
533 618 624
539 41 711
661 950 285
952 442 715
696 260 790
6 946 28
699 580 100
46 768 673
17 525 519
116 158 19
594 844 217
778 416 596
253 830 324
521 365 19
350 937 434
28 350 789
82 792 835
179 565 402
244 288 390
974 65 619
304 935 596
1 709 738
598 887 452
454 204 889
53 245 851
446 7 878
719 770 866
495 574 149
903 163 967
562 974 147
355 817 158
24 333 530
785 472 535
310 207 865
622 160 687
169 676 517
979 728 392
981 110 663
216 809 125
608 93 198
566 171 999
205 281 566
1 148 709
169 872 218
856 852 709
708 245 813
791 348 741
111 636 122
108 898 24
256 880 568
123 954 925
608 65 804
21 300 601
750 876 977
515 839 205
585 688 182
466 514 11
888 904 454
520 149 33
203 525 161
573 994 759
537 628 889
311 805 628
843 977 841
145 985 734
546 183 765
93 594 646
419 318 301
55 919 594
160 156 582
633 5 579
481 882 332
179 218 126
607 255 248
699 537 195
726 97 903
905 373 214
210 388 120
977 309 333
176 114 749
515 64 288
851 197 144
751 906 825
421 700 170
512 916 518
229 960 729
560 92 286
599 791 874
109 601 556
266 175 702
188 619 626
436 613 765
804 400 774
815 677 107
999 642 540
980 540 499
26 402 381
806 305 905
716 18 670
495 513 992
2 723 82
300 502 751
500 500 66
313 552 94
865 96 873
103 93 40
82 290 982
72 132 804
27 76 493
978 590 467
862 929 390
854 678 660
634 637 329
322 556 599
933 63 225
224 421 403
324 166 517
443 163 921
792 764 1000
298 205 581
327 135 154
232 48 325
709 363 116
692 594 368
798 120 674
362 700 333
199 194 22
366 618 188
813 333 899
40 212 368
944 923 78
196 39 568
595 780 373
344 785 696
715 375 435
153 275 193
454 905 664
143 943 215
13 234 406
980 539 616
720 629 830
303 675 77
720 152 149
916 27 220
120 723 391
370 98 842
508 46 477
71 6 568
776 517 880
241 545 922
313 537 522
872 843 899
445 962 325
296 222 261
386 493 975
785 939 419
59 717 280
633 184 707
796 153 45
492 943 896
990 720 265
506 867 949
772 506 898
255 130 498
511 510 542
20 733 842
649 196 265
819 545 988
802 293 946
92 480 370
675 95 850
644 655 943
672 331 964
320 168 683
353 622 629
282 883 456
357 518 524
151 29 615
280 339 666
852 422 550
672 696 623
415 730 482
615 676 291
869 681 490
907 26 323
992 707 683
737 889 488
258 8 955
878 259 223
502 285 363
49 7 38
792 973 996
248 505 320
511 698 569
128 758 949
297 441 58
640 490 144
765 113 30
615 976 928
843 309 481
333 404 585
728 932 330
612 321 804
978 188 36
231 931 133
323 348 879
119 536 334
97 802 805
395 289 965
988 48 862
766 3 38
719 879 437
235 760 733
673 843 209
509 679 340
247 347 529
561 487 476
957 170 642
913 363 160
532 552 671
616 272 942
928 886 796
693 888 634
827 334 138
885 229 795
903 136 154
272 165 932
218 640 494
682 977 33
369 363 970
343 295 370
45 362 694
405 349 671
848 779 293
390 179 36
740 868 964
393 171 124
198 726 366
745 391 344
646 629 775
748 52 173
784 133 569
21 292 930
245 118 291
990 908 906
920 420 614
861 751 673
873 138 665
255 566 42
791 240 910
576 973 378
860 172 825
65 963 232
590 769 151
623 945 383
13 236 990
297 66 944
501 369 479
615 568 476
255 379 994
867 56 222
726 792 265
765 53 273
916 386 888
64 279 936
682 96 820
26 725 88
270 398 160
937 493 846
228 751 723
282 213 490
976 660 682
110 131 418
881 910 802
948 209 13
136 921 285
926 778 326
939 54 885
834 653 436
349 11 704
889 281 273
280 58 418
580 710 896
776 796 460
928 989 808
969 396 662
329 384 308
763 8 120
575 395 591
379 656 326
344 374 215
407 490 42
561 366 396
260 815 628
143 899 993
297 198 172
419 418 567
676 665 180
187 197 780
520 90 616
59 179 775
402 756 337
896 620 682
539 133 654
741 961 139
816 884 120
287 436 753
130 905 336
602 541 32
493 408 563
186 29 742
411 204 932
833 169 866
883 494 840
891 511 159
575 791 170
102 404 823
211 122 246
626 300 239
434 665 91
219 85 594
677 754 853
911 837 726
430 689 295
292 906 831
276 957 458
29 902 56
154 163 676
340 62 407
138 10 84
244 70 891
924 504 209
249 503 819
727 856 818
905 151 118
968 332 563
986 144 800
506 348 811
631 924 113
935 802 811
13 568 468
525 227 519
595 166 351
327 91 306
403 502 953
280 709 276
569 968 762
371 548 977
847 823 553
685 36 662
339 92 531
747 36 330
94 648 822
991 947 31
831 28 780
214 473 242
50 355 808
712 204 67
787 955 722
815 123 442
92 677 179
446 759 37
613 11 293
526 261 11
1 657 693
413 142 636
373 497 951
154 78 205
897 544 588
261 656 821
725 784 559
356 209 909
212 240 793
759 605 47
165 104 93
21 437 920
116 372 137
91 556 176
512 134 471
292 571 35
67 836 799
383 665 68
506 410 67
865 207 795
663 606 393
34 313 497
68 441 180
134 786 728
345 209 102
973 678 548
604 544 183
145 349 263
299 787 240
201 745 15
803 816 680
602 493 874
543 277 255
24 701 316
483 286 103
972 435 696
593 225 287
366 673 316
923 665 553
194 167 263
466 791 421
74 816 818
222 111 175
317 551 444
695 265 300
902 359 373
922 910 278
305 274 30
255 585 530
612 475 276
108 163 614
206 327 948
649 349 607
642 888 669
646 445 777
126 215 425
882 87 991
782 469 887
343 643 530
554 682 461
746 370 161
464 870 359
148 584 590
37 497 513
392 196 566
12 103 498
488 810 295
979 164 235
735 695 595
788 647 384
608 803 494
0 879 150
580 288 400
569 107 422
649 154 998
462 816 896
430 577 756
703 449 244
56 938 678
701 731 836
351 197 436
789 741 689
851 352 526
5 287 96
797 922 407
533 508 117
114 233 33
677 98 384
596 454 232
625 665 796
748 157 109
537 432 922
475 731 236
909 811 723
323 223 108
898 124 558
800 713 107
977 619 507
319 772 684
140 412 412
920 582 775
943 2 32
514 441 585
413 595 211
953 21 211
744 971 38
83 684 500
814 879 326
808 281 230
252 592 914
14 516 339
371 595 522
684 435 593
48 580 815
287 551 654
888 391 72
565 943 57
334 201 199
249 728 990
896 979 834
314 377 852
248 715 263
214 147 103
223 147 145
83 184 730
650 584 332
28 586 344
520 223 30
438 107 462
687 119 277
678 719 733
757 160 608
74 20 282
405 606 609
26 773 189
431 114 639
597 492 769
152 831 390
437 80 416
533 325 377
170 401 208
507 916 372
151 398 543
383 417 877
546 839 565
182 801 231
871 230 255
635 295 314
300 940 558
20 806 124
197 735 295
929 41 397
410 778 649
735 59 849
618 533 637
386 343 287
175 244 989
528 259 935
129 222 582
768 747 807
687 667 338
978 564 423
445 532 819
918 398 548
761 662 186
223 984 895
316 542 347
0 275 930
298 272 555
930 272 650
895 109 287
668 762 328
728 726 239
349 110 30
325 658 808
994 680 378
526 748 839
638 241 849
989 249 684
383 735 401
255 108 13
648 557 965
950 188 585
471 742 72
485 152 607
493 518 717
716 936 929
384 783 989
82 388 487
217 277 382
107 491 611
949 42 257
424 126 783
846 740 724
972 817 113
382 793 739
255 59 268
291 262 601
787 125 60
774 355 685
425 709 311
123 499 650
818 28 217
283 173 801
67 554 682
424 375 720
99 551 568
