25000 24999
7420 15570 968
12305 18499 750
14308 12772 312
10034 18851 742
5965 9188 330
23484 11394 648
2564 23540 597
20797 19208 846
20212 673 948
8333 6368 680
5530 12680 742
11474 10951 544
18375 3430 766
8511 20143 583
197 23909 386
6580 11876 713
5843 4232 632
12457 8145 977
23970 11791 900
15285 14830 999
10323 16543 15
11223 3192 227
18688 10809 856
17700 4244 119
22706 1075 348
2604 21843 538
5964 13323 454
1887 22249 467
21225 654 313
6822 6144 862
9682 292 645
20117 7113 362
21509 1751 440
22610 20279 866
7139 7773 669
13283 22589 222
15890 20148 265
13891 11251 969
9475 7706 122
10809 5422 900
11203 13013 562
15581 31 28
12605 11221 862
8572 21031 143
5447 8646 65
10996 647 752
8154 16824 150
2604 18078 803
4259 4557 481
9641 2637 336
9745 5232 545
11474 18347 725
19886 2339 860
14748 18098 462
4780 396 107
23245 20510 431
16685 9178 224
14222 18769 88
2620 18465 326
4936 22313 688
18520 2479 560
12825 11215 61
21483 8764 894
11958 14844 604
2127 8602 390
13283 995 718
13970 19694 676
554 17 36
12924 9500 725
13469 4866 537
17083 23550 977
8978 6280 941
9654 3356 137
17364 8739 252
9022 3911 833
17100 14537 774
8898 9463 488
2228 17888 231
15045 5760 596
16927 4435 386
128 24981 500
7016 13613 907
19809 10606 478
14021 2905 909
13623 18621 984
20586 16456 983
8628 21804 495
3342 5620 441
20040 11064 975
2071 9596 956
11560 17896 185
3306 19166 570
19877 5308 493
8049 19786 803
12631 23856 219
18520 2332 635
18078 4059 992
21914 9774 916
2744 24657 882
3733 19356 749
3636 12115 242
14114 20132 546
23116 17174 119
3523 12324 449
24589 10550 68
21404 18594 944
13523 22876 788
9990 17863 201
22364 15988 379
11105 6950 505
2405 24770 619
22154 14354 460
6952 2851 250
11866 23797 989
20212 16448 262
7442 22574 235
5670 18306 154
21506 16407 884
23797 18394 931
7589 22053 693
17952 6076 383
5510 11556 796
135 22057 650
2289 15124 416
14404 18676 128
11179 5332 717
15882 13853 861
6990 7525 513
18090 13244 254
9158 11120 627
14827 9951 767
7598 6433 192
13891 15526 770
20513 668 814
1747 6826 425
22607 15983 876
4132 22353 327
4855 22324 319
3011 11834 62
3345 24749 751
7704 6874 206
15844 14998 702
23270 2706 149
20117 10861 182
24096 6027 595
3311 13540 169
4859 23874 92
14203 18949 137
4088 16356 735
16946 24721 677
23505 8755 876
11930 12227 647
18949 2700 432
12414 23736 439
19356 10388 345
1681 2825 844
6347 12771 807
17474 683 874
11519 7349 927
5971 7436 553
17083 21001 199
24968 14699 396
9258 22753 242
4117 15800 843
23377 16139 791
14506 1461 801
6694 12042 757
1032 3634 515
11392 17741 112
24008 15891 97
16126 17285 198
1887 24686 694
20740 23972 903
20797 22456 335
17578 16550 745
11394 17719 80
10199 13485 968
17189 3621 472
7615 6272 840
22448 7188 367
3096 5309 614
8755 8519 21
4918 12306 646
12364 2689 404
19520 5289 279
4132 18343 250
12829 7660 337
5361 24045 328
10826 5690 183
5422 7356 660
11519 24031 360
22255 10044 966
11876 16949 972
55 3195 256
15962 17233 380
1470 2249 896
4146 15408 976
15199 12086 537
995 1033 941
6857 22548 738
13567 20992 271
14236 9294 301
16462 10646 411
1676 19345 63
7348 853 487
24096 14055 802
21487 2952 969
17127 10075 523
12937 23061 300
6950 3101 654
23772 16945 605
12373 21585 978
8127 13546 247
9378 24146 954
11614 16554 146
8060 2670 896
1747 22133 75
11680 990 786
4348 23713 106
18021 8113 113
24146 24329 471
3870 10844 206
24749 10616 616
189 1328 261
15858 12565 850
10944 14092 196
15101 6670 166
14292 6274 46
1681 2605 146
16135 16522 469
11560 3186 281
1283 16374 723
4312 23752 701
2851 6383 126
2833 17107 187
8288 9988 594
20439 22803 796
10088 4227 962
22548 18852 348
19996 23637 190
14880 24258 257
20295 8698 519
8535 17663 773
6825 24524 536
22612 7411 207
5965 4999 69
7016 22260 845
1029 11773 505
4993 9567 652
9695 20557 906
12473 6477 37
2577 17309 442
9247 15700 587
9776 24375 328
919 7575 331
21540 1973 480
14142 2327 76
13177 1454 837
5239 22946 694
4486 19759 781
9695 2119 443
5447 8225 193
11381 22074 752
12040 22024 661
4082 4608 232
19908 14614 773
10111 11653 548
5564 13108 522
3356 19974 270
13323 23151 825
10928 17273 764
18078 14275 209
4389 20467 403
21195 18379 229
13253 4332 33
461 11783 538
8044 24210 776
10509 13838 748
3751 3906 42
22077 9843 256
18009 11225 427
1999 20326 287
9445 19562 623
17863 12303 883
20652 3669 561
14106 16802 716
19795 8813 858
19419 3663 623
4384 1274 122
4904 11629 194
11092 21174 925
11851 14825 778
3178 19883 188
6825 17413 588
97 17583 281
23894 19723 547
9460 2649 876
12785 2185 894
1969 14389 703
5332 8990 49
7852 14670 455
10766 1349 558
17389 15778 254
16953 21139 83
20510 7032 299
23736 17299 844
15368 24274 988
17957 22824 308
17169 24089 325
8776 14881 954
2477 19770 992
24187 7310 592
17233 20643 316
22255 24383 29
14989 1903 595
1454 4890 117
5531 10033 452
23019 324 53
7356 15149 339
17527 24224 504
17389 23656 836
21023 21578 944
5239 4186 805
2106 16228 269
21678 11491 187
11967 11889 442
2764 6555 734
11207 19557 17
21174 9222 931
12772 6049 363
13546 3032 138
2952 12838 820
16874 22875 265
11770 16841 71
10510 10404 522
11629 22257 784
6280 23994 929
8669 7004 572
24065 4133 110
20552 22913 447
2550 907 463
14788 16344 657
1254 1923 997
16456 17079 719
1676 7316 995
20597 927 283
22193 10380 605
10388 2631 990
15238 20896 250
22268 20637 854
12129 19362 97
6412 14724 577
15201 23840 159
22364 4781 19
7303 22681 238
8161 8692 761
17309 16273 360
5309 3781 548
10102 6812 786
1999 14820 420
7153 4931 712
24969 12007 383
22882 5383 859
2624 10402 662
8500 3650 200
4192 11706 61
6507 10406 78
12370 17653 248
5956 23300 566
8270 22661 184
10616 22005 617
23337 21669 396
11898 4253 863
9204 7027 649
3342 12417 818
13291 1814 529
24645 2554 441
16455 18181 286
7966 14401 616
14724 11593 88
1257 19379 328
4493 5119 791
9774 14626 422
9596 1491 762
2689 19760 469
19095 23001 126
21145 23566 24
10083 8492 379
1349 12999 313
16550 7440 718
19765 22218 875
0 21689 454
16228 4693 994
18351 24446 417
14880 1373 963
9988 22344 641
12618 21033 390
18630 13873 354
21836 4808 797
2477 2817 799
8698 2970 745
11789 23787 493
23772 15363 776
17199 6646 382
20868 11349 446
1285 14099 114
7966 7960 720
16407 10843 436
7740 10062 18
22548 13671 293
15079 454 776
7411 24615 580
11147 11196 150
23326 17592 206
10131 6673 363
10606 20254 988
23623 1931 870
8519 23526 251
9139 19417 787
5162 16102 634
10944 1118 651
7411 11988 44
6935 9729 871
2550 13070 82
14748 6726 534
24615 22853 13
18414 10070 942
24995 23275 663
22246 9565 855
5883 15593 24
17443 9493 988
12750 9743 559
6812 15605 528
18783 15965 455
14354 23056 582
15799 15121 754
20868 3482 260
4146 15154 757
21140 7118 945
17108 19638 308
22353 3936 472
2091 3735 785
9945 24053 906
17443 17411 187
6654 16878 389
16153 23504 544
18852 17855 408
5148 11571 343
11120 15953 624
796 11813 307
21195 11238 554
21191 11917 251
2464 17482 676
11449 11336 667
19897 14202 433
21427 18568 840
982 17409 496
15605 13587 798
3101 3323 316
13718 19982 53
17004 12243 722
22662 5860 810
2604 7577 839
24008 17634 903
8439 4210 54
7586 19487 847
14518 18514 214
12618 7607 169
20900 12130 911
21915 22763 983
1274 18864 378
8233 1174 688
13722 14158 85
11313 20363 408
15449 8389 935
10388 21334 748
881 12585 863
15953 20059 358
16522 23734 291
4441 5487 183
6580 24277 649
2328 2716 245
11609 20685 880
21712 11127 47
5357 16723 502
658 8352 452
22910 14177 866
6875 5499 998
2071 11258 848
21882 16883 478
796 9542 380
4348 11703 196
7022 21076 205
1087 21668 828
22024 17852 482
23772 17556 233
15844 4980 756
10843 3903 970
24686 9138 723
21551 12371 550
10083 10036 387
1257 17711 445
12910 11198 400
17 5961 387
21308 7984 464
12838 20595 997
22846 10581 980
1999 19418 303
23794 24693 808
21232 3579 733
17083 16318 437
16832 8800 797
13523 16399 394
21596 8101 635
11798 3116 860
8822 10946 225
6826 15576 973
17103 12114 517
15526 15310 193
6033 3261 895
23286 2315 945
2817 2975 690
2171 3950 466
24354 22333 870
11251 23356 780
14079 21250 245
6172 4631 105
24502 17886 36
11789 6397 946
12246 10363 613
13195 7313 181
927 19243 252
3855 20644 180
14581 19148 924
1470 7868 708
13968 23545 733
20254 14855 131
22964 2672 741
1470 16218 250
5520 5311 593
19368 7131 198
3195 18739 697
15794 20119 862
14079 9603 538
4130 15861 516
10951 13964 674
169 13829 638
24690 6293 930
22662 16366 581
3474 7582 384
22191 185 721
15045 14561 377
3178 3915 51
11127 24105 362
10323 23318 989
2238 19679 290
454 12436 202
22681 5360 927
19368 8874 904
8822 19361 885
4059 21853 26
4312 10366 556
22818 1006 240
21334 9037 730
11207 21992 894
1353 20345 303
16222 14186 349
18738 9370 101
14518 9167 845
17270 15307 245
19812 17059 463
24533 13329 412
4013 10590 366
19803 23195 528
24803 7400 787
17273 21756 135
22531 12764 332
13853 4759 113
15754 14115 722
20810 2268 629
11417 3553 639
12838 13995 987
15962 15516 830
17409 23082 785
1923 10557 695
16723 22253 609
2250 4852 883
7139 7560 187
410 8300 419
8898 566 555
7308 23938 882
3261 21739 129
15244 22568 855
2649 22576 205
12850 4716 158
16861 24043 738
7560 19670 144
3579 1354 706
1903 977 646
17136 19757 330
22257 3276 844
10776 15875 948
24473 21036 829
11650 22425 892
9990 20342 965
19682 12345 488
13469 21050 402
12227 14185 987
13540 5631 647
20148 17265 666
8876 623 639
17127 10293 148
10644 10879 53
8822 22930 353
4960 23183 413
17443 23761 220
10711 17414 507
8165 3428 527
11259 10906 648
1766 15955 307
10510 6312 18
11432 18136 855
2514 24457 861
2171 4977 362
10843 22678 600
11203 20479 174
426 3481 259
13838 19433 199
12944 16771 488
10855 17627 820
14391 12171 625
15799 5614 56
16821 18955 727
2822 17958 113
19031 6000 450
4059 5951 514
16981 21605 101
13505 5485 971
8154 18103 693
9729 8418 177
13195 15359 627
23734 7986 739
20231 22819 423
3416 17416 267
2198 23716 929
22930 9972 791
12473 8745 527
18098 23629 270
4124 20350 257
4568 3921 463
5212 20293 201
21239 2854 550
17083 5300 685
12954 2717 363
15799 20570 302
18668 16540 751
24329 12437 917
2649 8565 778
23695 11164 598
20059 22203 983
9023 17770 644
1174 22514 553
2631 19494 525
21487 13781 483
12569 13857 284
15022 18795 617
16901 19098 664
18688 23360 295
14506 8737 357
19823 19957 811
16821 24472 260
24690 10172 708
19670 7888 587
18852 19708 515
14114 11098 499
7368 21713 873
17357 17529 227
5263 9296 275
10646 9192 456
21976 2695 141
18347 24752 641
4873 22982 237
3096 9278 981
663 23387 600
22456 11353 765
16522 6624 440
7773 18501 507
3523 23108 783
23787 8783 308
8605 6005 32
16778 2938 210
23874 12423 35
22139 19922 843
7888 3224 670
17414 4216 870
21853 351 228
6424 15789 160
9023 14676 706
8898 20403 227
7708 13472 297
24397 12496 284
16628 8248 669
7687 7268 424
8749 15049 431
18351 20047 917
319 15012 231
20585 22776 689
10075 17114 91
356 4174 647
5358 15729 921
14020 10395 292
4050 8222 730
10908 16547 701
18668 22245 797
9624 6407 556
6272 13454 484
19235 12969 480
4044 344 458
24330 7077 73
4259 5688 485
5263 22378 299
8049 754 835
17416 8496 258
17741 3298 244
19095 20670 444
16547 17126 576
24274 13294 134
276 18609 971
17508 11163 684
23736 21792 721
10139 18226 184
17962 1483 601
12850 14112 369
19877 11858 288
6121 16286 132
12686 5163 660
2327 9426 142
16505 15322 493
9475 9765 312
6825 4287 332
19803 4150 59
18871 13530 281
1075 3313 901
10844 7530 678
16386 19026 479
16927 16132 738
23993 14815 844
23116 3222 844
20823 1303 399
1032 4119 976
5973 21184 256
10725 17539 757
4259 23034 77
953 15782 232
17957 7668 669
20363 4280 408
8200 2495 929
5499 12691 116
5883 22654 814
15890 20090 226
410 4466 362
7934 21968 408
14659 415 46
4555 6283 121
22113 7858 936
6014 10129 102
14825 10839 99
22678 342 325
3425 6564 599
22589 14168 220
15116 11107 430
2854 15939 385
2340 11906 468
21843 4550 709
2817 23336 604
10088 17646 170
3093 23640 632
18664 16250 655
1470 21726 797
14515 17771 93
11930 18559 201
5457 10021 103
15229 3511 831
11032 3233 550
10951 21606 979
11982 14034 843
19140 11619 503
7404 23552 201
7659 12802 169
19601 15300 990
22294 22312 884
23744 322 374
18850 2993 568
16343 883 234
9774 11541 706
3311 11200 871
17413 9349 436
15045 17052 880
563 605 232
7932 1598 24
18630 21387 182
20403 9177 571
292 7524 518
13540 18721 430
23894 20766 741
20670 12921 537
23056 1716 250
19897 11345 940
11204 23940 178
8884 17865 210
10102 20423 277
8898 15696 582
10126 6767 276
10583 12769 134
11032 22473 508
22574 6100 944
16390 14406 640
7303 10249 743
14057 24647 232
3251 22940 522
1748 22051 684
19419 11666 728
7131 11206 91
3636 2257 39
6816 23600 746
5973 10059 509
3233 4886 300
14815 2701 986
9321 7981 440
953 5905 974
5531 644 215
15533 8907 697
8079 1169 833
15890 15074 151
15741 2480 667
19647 10505 86
3847 18423 782
8646 6298 317
7560 8943 842
5232 3521 390
17052 17794 954
2127 17480 113
647 18819 482
4044 13660 194
18386 7441 261
0 12245 638
8511 16690 647
20754 1801 700
11474 6668 744
542 12551 199
21197 12945 828
22047 2309 294
1275 22648 30
7530 23863 84
16756 16260 649
22133 11184 648
16874 10638 681
9135 7473 471
15605 5024 230
14581 2264 550
751 20221 689
21959 861 651
19996 8582 509
22268 21241 942
10034 6226 781
14788 5028 16
14308 23479 327
15285 807 907
22803 19252 844
18788 18150 332
9178 11046 836
13995 21797 922
14100 17751 13
23393 8036 468
5690 16920 416
454 11951 112
20797 18051 355
22218 19369 502
2262 6995 451
4593 20504 980
22794 16657 959
11519 1121 788
5861 16542 235
2564 21737 580
13294 20711 341
19820 6757 803
20174 3387 693
20401 24816 314
11898 2378 76
7932 13118 499
1303 3585 610
3936 4997 586
11251 11284 806
10510 8008 682
22260 15564 38
16423 15032 581
19619 14939 749
1017 24198 255
19522 13515 237
4568 23005 464
2071 5298 860
4566 21933 174
15121 15629 384
15074 12322 806
2764 2048 710
12339 6596 411
20401 13200 898
16901 17281 275
8127 23194 795
12339 14564 64
4227 18108 703
4176 5846 233
11724 5553 427
17083 21432 595
18647 549 20
16077 2704 296
23611 22134 340
23940 24567 853
19123 22289 906
20117 23406 494
3532 22250 27
20880 11648 230
1707 11669 912
5994 7825 614
6174 14966 123
10809 71 489
23287 15472 239
15584 19061 736
461 19059 294
23575 9690 549
9188 14360 407
20409 22007 940
12885 11626 175
17417 10143 191
15011 9265 598
12502 3410 396
8439 9910 698
15049 9530 858
5259 4741 318
5701 22327 349
17700 5346 241
14186 5353 665
16108 3141 605
17406 12410 419
13474 11332 860
4280 7311 696
2716 21188 293
11079 2005 525
18933 11588 157
2744 14565 869
22662 2799 754
24567 12435 404
21766 9199 728
16153 3280 815
21947 9070 360
3481 24723 986
18912 3848 350
8239 3273 859
18069 2518 398
10278 3394 579
1059 12389 106
3751 21916 153
2624 8868 799
13236 3615 75
6507 8529 779
8669 5619 457
10843 14899 689
16782 14764 136
11332 23778 921
7986 3818 325
7479 16211 811
128 4026 936
1674 7370 384
15009 12460 548
7404 1209 893
22648 8585 579
20686 2391 299
24932 1479 806
11648 14436 651
19433 6446 793
12937 432 629
11259 6906 661
11332 24347 544
3195 23959 185
4050 2793 818
7957 8599 592
16146 18309 793
18843 11649 55
17607 23765 432
5162 14511 658
18569 316 474
16552 22772 927
5510 16061 879
23656 12702 93
15745 9924 194
593 1769 870
17059 24786 151
2550 10300 555
2119 5448 658
1801 18940 507
3921 7394 925
19823 7545 327
12605 551 412
17107 22896 645
351 2273 602
3082 16013 579
6723 7968 436
13530 1878 941
7687 20921 817
13329 19019 859
20626 18844 207
14195 13527 558
17299 20818 904
20363 17315 115
11206 12506 678
3430 10482 138
4866 359 814
11032 12598 287
5275 22798 307
12885 17725 148
22380 4706 389
23772 24415 957
12036 15854 129
8764 961 593
11666 737 454
24810 18298 728
7986 13185 202
5643 5970 206
3273 23176 680
12485 2965 276
10172 9338 687
11827 20774 544
7901 16240 362
15408 21703 462
265 10194 861
18464 7988 741
19636 5146 261
9629 1850 994
16550 22995 351
2339 12641 996
4146 8830 517
5422 20578 905
2605 7201 347
9972 13934 148
17663 6966 549
6121 23288 203
23940 16575 721
18069 5541 116
8450 3689 554
9666 8912 606
2701 2288 167
13124 9927 230
5448 3829 635
16527 17445 277
23041 16189 221
22294 2714 472
18676 7729 585
7394 2669 622
14825 4037 657
14820 9361 191
23778 2152 246
6812 4505 56
23275 9737 831
13077 17538 828
18386 19146 530
10121 4042 665
15593 8016 37
4781 6463 75
21792 1363 224
23151 19518 369
18556 22328 86
22473 10936 128
22848 15212 805
18949 21671 479
18688 19280 296
2574 16634 983
13660 3074 974
1674 24933 333
24105 20157 965
10719 2811 686
2495 24206 962
2262 7038 103
14406 5000 369
24 15758 873
19418 16227 545
9070 12438 55
20123 13988 200
1923 11847 69
11345 12387 373
20652 2935 438
22076 16548 164
19796 24032 63
11770 17821 851
8529 11342 496
20971 23074 444
2631 14255 56
22763 6087 362
20910 10159 139
17886 13568 372
7420 5853 969
11591 3909 212
10036 21860 117
1661 23725 829
9598 7883 914
1887 7910 760
11890 22799 410
19982 11578 959
883 819 234
8418 24013 916
1691 19596 756
4568 10354 316
17392 10829 636
24112 4919 109
415 8502 214
15229 12244 662
17896 3432 290
232 8432 976
6246 4797 439
21739 1960 323
11382 15327 704
4618 4365 329
11851 4738 904
11467 16808 630
1029 8772 373
2391 5292 967
22193 24076 575
9757 945 133
12611 6016 549
15552 4825 359
10278 8093 138
1209 21037 474
4094 5476 610
19168 19700 376
16227 10930 54
17348 15910 39
18864 11692 867
8333 7565 577
7373 7674 369
16883 460 147
20823 4249 808
12953 10733 746
2332 4793 499
6144 8636 383
7183 14523 369
23264 14476 873
5643 18468 213
20686 481 865
18818 16751 492
23637 16143 216
18795 15017 985
17184 9864 995
9294 14592 195
11284 21282 539
19361 6436 742
15782 17590 152
18955 16538 606
15039 10827 397
24262 985 431
10652 17814 101
1274 19594 885
2696 3211 755
22992 13574 782
18090 15001 720
11127 24481 937
8482 7774 408
71 23136 798
6906 8195 329
17315 8838 683
8739 15236 58
6076 1270 653
17411 8819 549
23695 15950 594
7774 22802 974
24423 16149 124
5240 21813 687
4618 17925 922
21191 20290 711
18261 13354 980
1126 6981 15
3135 11195 311
19546 22793 804
14255 15129 238
4866 3180 822
10882 10584 776
2689 5492 239
2981 1378 711
19682 3564 944
15794 4869 865
3735 4385 244
11416 4996 204
13568 24877 132
24803 3302 421
13013 13688 530
12209 6753 89
5531 2642 706
7348 3687 766
19809 4040 471
2550 20419 868
6992 9947 624
23468 4927 384
22848 21218 270
1074 10448 71
23245 19311 904
9578 11697 757
7986 9312 639
7436 12374 222
6857 22123 102
23275 18546 110
7479 1554 473
20067 21642 676
9346 1339 606
14627 3864 593
18949 1914 712
18514 23085 49
20570 15496 747
15174 9481 313
6668 21292 122
351 2372 40
16953 11484 496
426 15277 369
15576 22329 744
19418 19902 973
7473 9075 977
2997 672 360
6895 5769 808
21547 20474 120
5240 8312 884
2340 21248 141
5553 11803 687
4323 17745 714
